n,has_partitions,p,q,j,k
72739,True,2.0,72707.0,5.0,1.0
72739,True,2.0,39971.0,15.0,1.0
72763,True,2.0,72251.0,9.0,1.0
72767,True,2.0,72763.0,2.0,1.0
72767,True,2.0,56383.0,14.0,1.0
72797,True,2.0,72733.0,6.0,1.0
72817,True,2.0,72689.0,7.0,1.0
72817,True,2.0,70769.0,11.0,1.0
72823,False,,,,
72859,True,2.0,64667.0,13.0,1.0
72869,True,2.0,72613.0,8.0,1.0
72869,True,2.0,7333.0,16.0,1.0
72871,True,2.0,72869.0,1.0,1.0
72871,True,2.0,70823.0,11.0,1.0
72871,True,2.0,64679.0,13.0,1.0
72883,False,,,,
72889,True,2.0,70841.0,11.0,1.0
72893,True,2.0,72889.0,2.0,1.0
72893,True,2.0,56509.0,14.0,1.0
72901,True,2.0,70853.0,11.0,1.0
72901,True,2.0,72869.0,5.0,1.0
72901,True,2.0,64709.0,13.0,1.0
72901,True,2.0,72893.0,3.0,1.0
72907,False,,,,
72911,True,2.0,71887.0,10.0,1.0
72911,True,2.0,72907.0,2.0,1.0
72911,True,2.0,56527.0,14.0,1.0
72923,True,2.0,72859.0,6.0,1.0
72923,True,2.0,71899.0,10.0,1.0
72923,True,2.0,72907.0,4.0,1.0
72931,True,2.0,40163.0,15.0,1.0
72931,True,2.0,72923.0,3.0,1.0
72937,True,2.0,40169.0,15.0,1.0
72949,True,2.0,70901.0,11.0,1.0
72953,True,2.0,56569.0,14.0,1.0
72953,True,2.0,72937.0,4.0,1.0
72953,True,2.0,72889.0,6.0,1.0
72953,True,2.0,72949.0,2.0,1.0
72953,True,2.0,7417.0,16.0,1.0
72959,True,2.0,68863.0,12.0,1.0
72973,True,2.0,64781.0,13.0,1.0
72973,True,2.0,72461.0,9.0,1.0
72977,True,2.0,72973.0,2.0,1.0
72977,True,2.0,68881.0,12.0,1.0
72997,True,2.0,72869.0,7.0,1.0
72997,True,2.0,70949.0,11.0,1.0
73009,True,2.0,64817.0,13.0,1.0
73009,True,2.0,72497.0,9.0,1.0
73009,True,2.0,40241.0,15.0,1.0
73009,True,2.0,72977.0,5.0,1.0
73013,True,2.0,56629.0,14.0,1.0
73013,True,2.0,72949.0,6.0,1.0
73013,True,2.0,73009.0,2.0,1.0
73013,True,2.0,68917.0,12.0,1.0
73013,True,2.0,7477.0,16.0,1.0
73013,True,2.0,72997.0,4.0,1.0
73019,True,2.0,72763.0,8.0,1.0
73037,True,2.0,72973.0,6.0,1.0
73039,True,2.0,73037.0,1.0,1.0
73039,True,2.0,70991.0,11.0,1.0
73039,True,2.0,72911.0,7.0,1.0
73043,True,2.0,72019.0,10.0,1.0
73043,True,2.0,68947.0,12.0,1.0
73043,True,2.0,56659.0,14.0,1.0
73043,True,2.0,73039.0,2.0,1.0
73043,True,2.0,7507.0,16.0,1.0
73061,True,2.0,72997.0,6.0,1.0
73063,True,2.0,73061.0,1.0,1.0
73063,True,2.0,72551.0,9.0,1.0
73063,True,2.0,64871.0,13.0,1.0
73079,True,2.0,73063.0,4.0,1.0
73079,True,2.0,72823.0,8.0,1.0
73091,False,,,,
73121,True,2.0,56737.0,14.0,1.0
73127,True,2.0,7591.0,16.0,1.0
73127,True,2.0,73063.0,6.0,1.0
73127,True,2.0,69031.0,12.0,1.0
73127,True,2.0,72103.0,10.0,1.0
73127,True,2.0,72871.0,8.0,1.0
73133,True,2.0,72109.0,10.0,1.0
73141,True,2.0,73013.0,7.0,1.0
73141,True,2.0,73133.0,3.0,1.0
73181,False,,,,
73189,True,2.0,73061.0,7.0,1.0
73189,True,2.0,64997.0,13.0,1.0
73189,True,2.0,73181.0,3.0,1.0
73237,False,,,,
73243,False,,,,
73259,True,2.0,69163.0,12.0,1.0
73259,True,2.0,7723.0,16.0,1.0
73259,True,2.0,73243.0,4.0,1.0
73277,True,2.0,56893.0,14.0,1.0
73277,True,2.0,72253.0,10.0,1.0
73277,True,2.0,7741.0,16.0,1.0
73291,True,2.0,65099.0,13.0,1.0
73291,True,2.0,73259.0,5.0,1.0
73303,True,2.0,65111.0,13.0,1.0
73309,True,2.0,72797.0,9.0,1.0
73309,True,2.0,73277.0,5.0,1.0
73309,True,2.0,71261.0,11.0,1.0
73309,True,2.0,73181.0,7.0,1.0
73327,True,2.0,40559.0,15.0,1.0
73331,True,2.0,72307.0,10.0,1.0
73331,True,2.0,73327.0,2.0,1.0
73351,True,2.0,40583.0,15.0,1.0
73361,True,2.0,72337.0,10.0,1.0
73363,True,2.0,65171.0,13.0,1.0
73363,True,2.0,73361.0,1.0,1.0
73363,True,2.0,73331.0,5.0,1.0
73369,True,2.0,73361.0,3.0,1.0
73379,True,2.0,73363.0,4.0,1.0
73387,True,2.0,73379.0,3.0,1.0
73387,True,2.0,73259.0,7.0,1.0
73387,True,2.0,71339.0,11.0,1.0
73417,False,,,,
73421,True,2.0,73417.0,2.0,1.0
73421,True,2.0,57037.0,14.0,1.0
73433,True,2.0,69337.0,12.0,1.0
73433,True,2.0,73369.0,6.0,1.0
73433,True,2.0,73417.0,4.0,1.0
73453,True,2.0,73421.0,5.0,1.0
73459,True,2.0,71411.0,11.0,1.0
73459,True,2.0,65267.0,13.0,1.0
73459,True,2.0,73331.0,7.0,1.0
73471,True,2.0,72959.0,9.0,1.0
73477,True,2.0,71429.0,11.0,1.0
73477,True,2.0,40709.0,15.0,1.0
73483,False,,,,
73517,True,2.0,73453.0,6.0,1.0
73517,True,2.0,72493.0,10.0,1.0
73523,True,2.0,73459.0,6.0,1.0
73523,True,2.0,69427.0,12.0,1.0
73523,True,2.0,57139.0,14.0,1.0
73529,True,2.0,7993.0,16.0,1.0
73547,True,2.0,73291.0,8.0,1.0
73547,True,2.0,57163.0,14.0,1.0
73547,True,2.0,8011.0,16.0,1.0
73547,True,2.0,73483.0,6.0,1.0
73553,True,2.0,8017.0,16.0,1.0
73553,True,2.0,69457.0,12.0,1.0
73561,True,2.0,73553.0,3.0,1.0
73561,True,2.0,73433.0,7.0,1.0
73561,True,2.0,73529.0,5.0,1.0
73571,True,2.0,72547.0,10.0,1.0
73583,True,2.0,73327.0,8.0,1.0
73583,True,2.0,72559.0,10.0,1.0
73589,True,2.0,69493.0,12.0,1.0
73589,True,2.0,8053.0,16.0,1.0
73597,True,2.0,73589.0,3.0,1.0
73597,True,2.0,71549.0,11.0,1.0
73597,True,2.0,40829.0,15.0,1.0
73607,True,2.0,73351.0,8.0,1.0
73607,True,2.0,57223.0,14.0,1.0
73609,True,2.0,40841.0,15.0,1.0
73609,True,2.0,73607.0,1.0,1.0
73613,True,2.0,73609.0,2.0,1.0
73613,True,2.0,73597.0,4.0,1.0
73637,True,2.0,72613.0,10.0,1.0
73637,True,2.0,8101.0,16.0,1.0
73643,True,2.0,57259.0,14.0,1.0
73643,True,2.0,73387.0,8.0,1.0
73651,True,2.0,73643.0,3.0,1.0
73651,True,2.0,40883.0,15.0,1.0
73651,True,2.0,73523.0,7.0,1.0
73673,True,2.0,73609.0,6.0,1.0
73673,True,2.0,73417.0,8.0,1.0
73673,True,2.0,72649.0,10.0,1.0
73679,False,,,,
73681,True,2.0,71633.0,11.0,1.0
73681,True,2.0,73679.0,1.0,1.0
73681,True,2.0,73553.0,7.0,1.0
73681,True,2.0,73673.0,3.0,1.0
73693,True,2.0,73181.0,9.0,1.0
73699,True,2.0,73571.0,7.0,1.0
73709,True,2.0,73693.0,4.0,1.0
73709,True,2.0,73453.0,8.0,1.0
73721,False,,,,
73727,True,2.0,8191.0,16.0,1.0
73727,True,2.0,73471.0,8.0,1.0
73751,True,2.0,72727.0,10.0,1.0
73751,True,2.0,57367.0,14.0,1.0
73757,True,2.0,57373.0,14.0,1.0
73757,True,2.0,8221.0,16.0,1.0
73757,True,2.0,73693.0,6.0,1.0
73757,True,2.0,69661.0,12.0,1.0
73757,True,2.0,72733.0,10.0,1.0
73771,True,2.0,73259.0,9.0,1.0
73771,True,2.0,65579.0,13.0,1.0
73771,True,2.0,73643.0,7.0,1.0
73783,True,2.0,73751.0,5.0,1.0
73819,True,2.0,41051.0,15.0,1.0
73823,True,2.0,8287.0,16.0,1.0
73823,True,2.0,73819.0,2.0,1.0
73847,True,2.0,72823.0,10.0,1.0
73847,True,2.0,8311.0,16.0,1.0
73847,True,2.0,73783.0,6.0,1.0
73849,True,2.0,65657.0,13.0,1.0
73849,True,2.0,41081.0,15.0,1.0
73849,True,2.0,73721.0,7.0,1.0
73849,True,2.0,73847.0,1.0,1.0
73859,True,2.0,69763.0,12.0,1.0
73867,True,2.0,73859.0,3.0,1.0
73877,True,2.0,57493.0,14.0,1.0
73883,True,2.0,73867.0,4.0,1.0
73883,True,2.0,72859.0,10.0,1.0
73883,True,2.0,73819.0,6.0,1.0
73897,True,2.0,71849.0,11.0,1.0
73907,True,2.0,72883.0,10.0,1.0
73907,True,2.0,73651.0,8.0,1.0
73939,True,2.0,73907.0,5.0,1.0
73943,True,2.0,69847.0,12.0,1.0
73943,True,2.0,57559.0,14.0,1.0
73943,True,2.0,73939.0,2.0,1.0
73951,True,2.0,73823.0,7.0,1.0
73951,True,2.0,41183.0,15.0,1.0
73951,True,2.0,73943.0,3.0,1.0
73961,True,2.0,73897.0,6.0,1.0
73961,True,2.0,72937.0,10.0,1.0
73973,True,2.0,72949.0,10.0,1.0
73973,True,2.0,69877.0,12.0,1.0
73999,True,2.0,41231.0,15.0,1.0
74017,False,,,,
74021,True,2.0,57637.0,14.0,1.0
74021,True,2.0,72997.0,10.0,1.0
74021,True,2.0,74017.0,2.0,1.0
74027,True,2.0,69931.0,12.0,1.0
74027,True,2.0,73771.0,8.0,1.0
74047,True,2.0,71999.0,11.0,1.0
74051,True,2.0,74047.0,2.0,1.0
74051,True,2.0,57667.0,14.0,1.0
74071,True,2.0,73943.0,7.0,1.0
74077,False,,,,
74093,True,2.0,57709.0,14.0,1.0
74093,True,2.0,69997.0,12.0,1.0
74093,True,2.0,74077.0,4.0,1.0
74099,True,2.0,70003.0,12.0,1.0
74099,True,2.0,8563.0,16.0,1.0
74101,True,2.0,74099.0,1.0,1.0
74101,True,2.0,72053.0,11.0,1.0
74101,True,2.0,73589.0,9.0,1.0
74101,True,2.0,41333.0,15.0,1.0
74101,True,2.0,74093.0,3.0,1.0
74101,True,2.0,73973.0,7.0,1.0
74131,True,2.0,74099.0,5.0,1.0
74143,True,2.0,65951.0,13.0,1.0
74149,True,2.0,74021.0,7.0,1.0
74149,True,2.0,41381.0,15.0,1.0
74149,True,2.0,65957.0,13.0,1.0
74149,True,2.0,73637.0,9.0,1.0
74149,True,2.0,72101.0,11.0,1.0
74159,True,2.0,74143.0,4.0,1.0
74159,True,2.0,8623.0,16.0,1.0
74161,True,2.0,74159.0,1.0,1.0
74167,True,2.0,41399.0,15.0,1.0
74167,True,2.0,74159.0,3.0,1.0
74177,True,2.0,74161.0,4.0,1.0
74177,True,2.0,8641.0,16.0,1.0
74177,True,2.0,57793.0,14.0,1.0
74189,False,,,,
74197,True,2.0,74189.0,3.0,1.0
74201,True,2.0,74197.0,2.0,1.0
74203,True,2.0,74201.0,1.0,1.0
74209,True,2.0,74177.0,5.0,1.0
74209,True,2.0,74201.0,3.0,1.0
74209,True,2.0,72161.0,11.0,1.0
74219,True,2.0,70123.0,12.0,1.0
74219,True,2.0,74203.0,4.0,1.0
74231,True,2.0,57847.0,14.0,1.0
74231,True,2.0,74167.0,6.0,1.0
74257,False,,,,
74279,True,2.0,70183.0,12.0,1.0
74287,True,2.0,41519.0,15.0,1.0
74287,True,2.0,74279.0,3.0,1.0
74287,True,2.0,74159.0,7.0,1.0
74293,False,,,,
74297,True,2.0,70201.0,12.0,1.0
74297,True,2.0,8761.0,16.0,1.0
74297,True,2.0,74293.0,2.0,1.0
74311,True,2.0,41543.0,15.0,1.0
74311,True,2.0,74279.0,5.0,1.0
74317,True,2.0,72269.0,11.0,1.0
74317,True,2.0,41549.0,15.0,1.0
74317,True,2.0,74189.0,7.0,1.0
74323,False,,,,
74353,True,2.0,66161.0,13.0,1.0
74357,True,2.0,74101.0,8.0,1.0
74357,True,2.0,74353.0,2.0,1.0
74357,True,2.0,74293.0,6.0,1.0
74357,True,2.0,57973.0,14.0,1.0
74357,True,2.0,8821.0,16.0,1.0
74363,False,,,,
74377,True,2.0,41609.0,15.0,1.0
74381,True,2.0,74377.0,2.0,1.0
74381,True,2.0,74317.0,6.0,1.0
74383,True,2.0,74381.0,1.0,1.0
74383,True,2.0,66191.0,13.0,1.0
74411,True,2.0,73387.0,10.0,1.0
74411,True,2.0,58027.0,14.0,1.0
74413,True,2.0,74411.0,1.0,1.0
74413,True,2.0,66221.0,13.0,1.0
74413,True,2.0,74381.0,5.0,1.0
74419,True,2.0,73907.0,9.0,1.0
74419,True,2.0,74411.0,3.0,1.0
74419,True,2.0,41651.0,15.0,1.0
74441,True,2.0,58057.0,14.0,1.0
74441,True,2.0,74377.0,6.0,1.0
74441,True,2.0,73417.0,10.0,1.0
74449,True,2.0,74441.0,3.0,1.0
74449,True,2.0,41681.0,15.0,1.0
74453,True,2.0,74449.0,2.0,1.0
74453,True,2.0,74197.0,8.0,1.0
74471,False,,,,
74489,True,2.0,70393.0,12.0,1.0
74507,True,2.0,8971.0,16.0,1.0
74507,True,2.0,73483.0,10.0,1.0
74509,True,2.0,72461.0,11.0,1.0
74509,True,2.0,74507.0,1.0,1.0
74509,True,2.0,74381.0,7.0,1.0
74521,True,2.0,74489.0,5.0,1.0
74527,True,2.0,41759.0,15.0,1.0
74531,True,2.0,74527.0,2.0,1.0
74531,True,2.0,58147.0,14.0,1.0
74551,True,2.0,72503.0,11.0,1.0
74551,True,2.0,66359.0,13.0,1.0
74561,False,,,,
74567,True,2.0,74551.0,4.0,1.0
74567,True,2.0,74311.0,8.0,1.0
74573,True,2.0,58189.0,14.0,1.0
74573,True,2.0,74509.0,6.0,1.0
74573,True,2.0,74317.0,8.0,1.0
74587,False,,,,
74597,True,2.0,70501.0,12.0,1.0
74609,True,2.0,74353.0,8.0,1.0
74611,True,2.0,74609.0,1.0,1.0
74611,True,2.0,41843.0,15.0,1.0
74611,True,2.0,74099.0,9.0,1.0
74623,True,2.0,66431.0,13.0,1.0
74653,False,,,,
74687,True,2.0,9151.0,16.0,1.0
74687,True,2.0,74623.0,6.0,1.0
74699,False,,,,
74707,True,2.0,74699.0,3.0,1.0
74713,True,2.0,74201.0,9.0,1.0
74717,True,2.0,73693.0,10.0,1.0
74717,True,2.0,74713.0,2.0,1.0
74717,True,2.0,70621.0,12.0,1.0
74717,True,2.0,9181.0,16.0,1.0
74717,True,2.0,74653.0,6.0,1.0
74719,True,2.0,74717.0,1.0,1.0
74719,True,2.0,72671.0,11.0,1.0
74719,True,2.0,74687.0,5.0,1.0
74729,True,2.0,74713.0,4.0,1.0
74731,True,2.0,74699.0,5.0,1.0
74731,True,2.0,74219.0,9.0,1.0
74731,True,2.0,74729.0,1.0,1.0
74747,True,2.0,58363.0,14.0,1.0
74747,True,2.0,74731.0,4.0,1.0
74759,True,2.0,70663.0,12.0,1.0
74761,True,2.0,74729.0,5.0,1.0
74761,True,2.0,66569.0,13.0,1.0
74761,True,2.0,74759.0,1.0,1.0
74771,True,2.0,74707.0,6.0,1.0
74779,True,2.0,74747.0,5.0,1.0
74779,True,2.0,74771.0,3.0,1.0
74779,True,2.0,66587.0,13.0,1.0
74797,False,,,,
74821,True,2.0,66629.0,13.0,1.0
74827,True,2.0,74699.0,7.0,1.0
74831,True,2.0,74827.0,2.0,1.0
74843,True,2.0,74779.0,6.0,1.0
74843,True,2.0,74587.0,8.0,1.0
74843,True,2.0,73819.0,10.0,1.0
74843,True,2.0,74827.0,4.0,1.0
74857,True,2.0,42089.0,15.0,1.0
74857,True,2.0,74729.0,7.0,1.0
74861,True,2.0,58477.0,14.0,1.0
74861,True,2.0,74857.0,2.0,1.0
74861,True,2.0,74797.0,6.0,1.0
74869,True,2.0,74357.0,9.0,1.0
74869,True,2.0,74861.0,3.0,1.0
74869,True,2.0,42101.0,15.0,1.0
74873,True,2.0,74857.0,4.0,1.0
74873,True,2.0,73849.0,10.0,1.0
74873,True,2.0,9337.0,16.0,1.0
74873,True,2.0,74869.0,2.0,1.0
74887,True,2.0,74759.0,7.0,1.0
74891,True,2.0,74827.0,6.0,1.0
74891,True,2.0,73867.0,10.0,1.0
74891,True,2.0,74887.0,2.0,1.0
74897,False,,,,
74903,True,2.0,74887.0,4.0,1.0
74923,True,2.0,74411.0,9.0,1.0
74923,True,2.0,74891.0,5.0,1.0
74929,True,2.0,74897.0,5.0,1.0
74933,True,2.0,74929.0,2.0,1.0
74933,True,2.0,9397.0,16.0,1.0
74933,True,2.0,74869.0,6.0,1.0
74933,True,2.0,58549.0,14.0,1.0
74941,True,2.0,74933.0,3.0,1.0
74941,True,2.0,72893.0,11.0,1.0
74941,True,2.0,66749.0,13.0,1.0
74959,True,2.0,74831.0,7.0,1.0
74959,True,2.0,72911.0,11.0,1.0
75011,False,,,,
75013,True,2.0,75011.0,1.0,1.0
75013,True,2.0,66821.0,13.0,1.0
75017,True,2.0,75013.0,2.0,1.0
75017,True,2.0,74761.0,8.0,1.0
75017,True,2.0,70921.0,12.0,1.0
75029,True,2.0,75013.0,4.0,1.0
75037,True,2.0,75029.0,3.0,1.0
75041,True,2.0,58657.0,14.0,1.0
75041,True,2.0,74017.0,10.0,1.0
75041,True,2.0,75037.0,2.0,1.0
75079,True,2.0,74567.0,9.0,1.0
75083,True,2.0,75079.0,2.0,1.0
75083,True,2.0,9547.0,16.0,1.0
75083,True,2.0,74827.0,8.0,1.0
75083,True,2.0,58699.0,14.0,1.0
75109,True,2.0,73061.0,11.0,1.0
75109,True,2.0,74597.0,9.0,1.0
75133,False,,,,
75149,True,2.0,75133.0,4.0,1.0
75149,True,2.0,9613.0,16.0,1.0
75161,False,,,,
75167,True,2.0,74143.0,10.0,1.0
75167,True,2.0,9631.0,16.0,1.0
75169,True,2.0,75161.0,3.0,1.0
75169,True,2.0,75041.0,7.0,1.0
75169,True,2.0,75167.0,1.0,1.0
75169,True,2.0,73121.0,11.0,1.0
75169,True,2.0,66977.0,13.0,1.0
75181,True,2.0,75149.0,5.0,1.0
75181,True,2.0,73133.0,11.0,1.0
75193,True,2.0,75161.0,5.0,1.0
75209,True,2.0,75193.0,4.0,1.0
75211,True,2.0,74699.0,9.0,1.0
75211,True,2.0,42443.0,15.0,1.0
75211,True,2.0,75083.0,7.0,1.0
75211,True,2.0,75209.0,1.0,1.0
75217,True,2.0,75209.0,3.0,1.0
75223,False,,,,
75227,True,2.0,75223.0,2.0,1.0
75227,True,2.0,74203.0,10.0,1.0
75227,True,2.0,75211.0,4.0,1.0
75239,True,2.0,71143.0,12.0,1.0
75239,True,2.0,75223.0,4.0,1.0
75253,True,2.0,67061.0,13.0,1.0
75269,True,2.0,9733.0,16.0,1.0
75269,True,2.0,75253.0,4.0,1.0
75269,True,2.0,75013.0,8.0,1.0
75277,True,2.0,75149.0,7.0,1.0
75277,True,2.0,75269.0,3.0,1.0
75277,True,2.0,42509.0,15.0,1.0
75289,True,2.0,75161.0,7.0,1.0
75307,True,2.0,73259.0,11.0,1.0
75323,True,2.0,9787.0,16.0,1.0
75323,True,2.0,75307.0,4.0,1.0
75329,True,2.0,71233.0,12.0,1.0
75337,True,2.0,42569.0,15.0,1.0
75337,True,2.0,75329.0,3.0,1.0
75337,True,2.0,75209.0,7.0,1.0
75347,True,2.0,9811.0,16.0,1.0
75347,True,2.0,74323.0,10.0,1.0
75347,True,2.0,58963.0,14.0,1.0
75353,True,2.0,75289.0,6.0,1.0
75353,True,2.0,9817.0,16.0,1.0
75353,True,2.0,71257.0,12.0,1.0
75353,True,2.0,75337.0,4.0,1.0
75367,True,2.0,75239.0,7.0,1.0
75377,True,2.0,74353.0,10.0,1.0
75389,True,2.0,75133.0,8.0,1.0
75389,True,2.0,71293.0,12.0,1.0
75391,True,2.0,75389.0,1.0,1.0
75401,True,2.0,74377.0,10.0,1.0
75401,True,2.0,75337.0,6.0,1.0
75403,True,2.0,75401.0,1.0,1.0
75403,True,2.0,74891.0,9.0,1.0
75403,True,2.0,67211.0,13.0,1.0
75407,True,2.0,9871.0,16.0,1.0
75407,True,2.0,59023.0,14.0,1.0
75407,True,2.0,75391.0,4.0,1.0
75407,True,2.0,74383.0,10.0,1.0
75407,True,2.0,75403.0,2.0,1.0
75431,True,2.0,75367.0,6.0,1.0
75437,True,2.0,71341.0,12.0,1.0
75437,True,2.0,9901.0,16.0,1.0
75437,True,2.0,74413.0,10.0,1.0
75437,True,2.0,75181.0,8.0,1.0
75437,True,2.0,59053.0,14.0,1.0
75479,True,2.0,75223.0,8.0,1.0
75503,True,2.0,9967.0,16.0,1.0
75503,True,2.0,59119.0,14.0,1.0
75511,True,2.0,75503.0,3.0,1.0
75511,True,2.0,75479.0,5.0,1.0
75511,True,2.0,42743.0,15.0,1.0
75521,False,,,,
75527,True,2.0,75511.0,4.0,1.0
75533,True,2.0,74509.0,10.0,1.0
75533,True,2.0,71437.0,12.0,1.0
75533,True,2.0,59149.0,14.0,1.0
75533,True,2.0,75277.0,8.0,1.0
75539,True,2.0,71443.0,12.0,1.0
75541,True,2.0,75533.0,3.0,1.0
75541,True,2.0,75539.0,1.0,1.0
75541,True,2.0,67349.0,13.0,1.0
75541,True,2.0,42773.0,15.0,1.0
75541,True,2.0,75029.0,9.0,1.0
75553,True,2.0,75521.0,5.0,1.0
75553,True,2.0,75041.0,9.0,1.0
75557,True,2.0,75541.0,4.0,1.0
75557,True,2.0,75553.0,2.0,1.0
75571,True,2.0,75539.0,5.0,1.0
75571,True,2.0,73523.0,11.0,1.0
75577,True,2.0,73529.0,11.0,1.0
75583,True,2.0,67391.0,13.0,1.0
75611,True,2.0,74587.0,10.0,1.0
75617,True,2.0,75553.0,6.0,1.0
75617,True,2.0,59233.0,14.0,1.0
75619,True,2.0,67427.0,13.0,1.0
75619,True,2.0,73571.0,11.0,1.0
75619,True,2.0,75611.0,3.0,1.0
75619,True,2.0,75617.0,1.0,1.0
75629,True,2.0,10093.0,16.0,1.0
75641,True,2.0,75577.0,6.0,1.0
75653,False,,,,
75659,True,2.0,71563.0,12.0,1.0
75659,True,2.0,75403.0,8.0,1.0
75679,True,2.0,75167.0,9.0,1.0
75683,True,2.0,75679.0,2.0,1.0
75683,True,2.0,75619.0,6.0,1.0
75689,True,2.0,71593.0,12.0,1.0
75703,True,2.0,67511.0,13.0,1.0
75707,True,2.0,75703.0,2.0,1.0
75709,True,2.0,75707.0,1.0,1.0
75721,True,2.0,75209.0,9.0,1.0
75721,True,2.0,75689.0,5.0,1.0
75721,True,2.0,73673.0,11.0,1.0
75721,True,2.0,42953.0,15.0,1.0
75731,True,2.0,74707.0,10.0,1.0
75743,True,2.0,74719.0,10.0,1.0
75743,True,2.0,71647.0,12.0,1.0
75743,True,2.0,59359.0,14.0,1.0
75743,True,2.0,75679.0,6.0,1.0
75767,True,2.0,71671.0,12.0,1.0
75767,True,2.0,75511.0,8.0,1.0
75767,True,2.0,75703.0,6.0,1.0
75773,True,2.0,75709.0,6.0,1.0
75781,True,2.0,67589.0,13.0,1.0
75781,True,2.0,75269.0,9.0,1.0
75781,True,2.0,75773.0,3.0,1.0
75781,True,2.0,43013.0,15.0,1.0
75781,True,2.0,75653.0,7.0,1.0
75787,True,2.0,75659.0,7.0,1.0
75787,True,2.0,43019.0,15.0,1.0
75793,True,2.0,67601.0,13.0,1.0
75797,True,2.0,75781.0,4.0,1.0
75797,True,2.0,75541.0,8.0,1.0
75797,True,2.0,75793.0,2.0,1.0
75821,True,2.0,74797.0,10.0,1.0
75833,True,2.0,75577.0,8.0,1.0
75853,True,2.0,75821.0,5.0,1.0
75869,True,2.0,75853.0,4.0,1.0
75869,True,2.0,10333.0,16.0,1.0
75883,False,,,,
75913,True,2.0,75401.0,9.0,1.0
75931,True,2.0,73883.0,11.0,1.0
75937,False,,,,
75941,True,2.0,59557.0,14.0,1.0
75941,True,2.0,75937.0,2.0,1.0
75967,False,,,,
75979,False,,,,
75983,True,2.0,75967.0,4.0,1.0
75983,True,2.0,74959.0,10.0,1.0
75983,True,2.0,75979.0,2.0,1.0
75983,True,2.0,71887.0,12.0,1.0
75989,True,2.0,10453.0,16.0,1.0
75991,True,2.0,75989.0,1.0,1.0
75991,True,2.0,75983.0,3.0,1.0
75991,True,2.0,75479.0,9.0,1.0
75991,True,2.0,43223.0,15.0,1.0
75991,True,2.0,73943.0,11.0,1.0
75997,True,2.0,75989.0,3.0,1.0
75997,True,2.0,75869.0,7.0,1.0
76001,True,2.0,75997.0,2.0,1.0
76001,True,2.0,59617.0,14.0,1.0
76001,True,2.0,75937.0,6.0,1.0
76003,True,2.0,76001.0,1.0,1.0
76031,True,2.0,75967.0,6.0,1.0
76039,True,2.0,43271.0,15.0,1.0
76039,True,2.0,76031.0,3.0,1.0
76039,True,2.0,75527.0,9.0,1.0
76079,True,2.0,71983.0,12.0,1.0
76081,True,2.0,76079.0,1.0,1.0
76081,True,2.0,43313.0,15.0,1.0
76091,True,2.0,59707.0,14.0,1.0
76099,True,2.0,43331.0,15.0,1.0
76099,True,2.0,76091.0,3.0,1.0
76099,True,2.0,74051.0,11.0,1.0
76103,True,2.0,75079.0,10.0,1.0
76103,True,2.0,10567.0,16.0,1.0
76103,True,2.0,76099.0,2.0,1.0
76103,True,2.0,76039.0,6.0,1.0
76123,True,2.0,76091.0,5.0,1.0
76123,True,2.0,67931.0,13.0,1.0
76123,True,2.0,75611.0,9.0,1.0
76129,True,2.0,76001.0,7.0,1.0
76129,True,2.0,75617.0,9.0,1.0
76147,True,2.0,74099.0,11.0,1.0
76157,True,2.0,75133.0,10.0,1.0
76159,True,2.0,76031.0,7.0,1.0
76159,True,2.0,43391.0,15.0,1.0
76159,True,2.0,76157.0,1.0,1.0
76159,True,2.0,67967.0,13.0,1.0
76163,True,2.0,76159.0,2.0,1.0
76163,True,2.0,59779.0,14.0,1.0
76163,True,2.0,76147.0,4.0,1.0
76163,True,2.0,76099.0,6.0,1.0
76163,True,2.0,10627.0,16.0,1.0
76207,True,2.0,74159.0,11.0,1.0
76207,True,2.0,76079.0,7.0,1.0
76213,False,,,,
76231,True,2.0,76103.0,7.0,1.0
76243,True,2.0,75731.0,9.0,1.0
76249,True,2.0,43481.0,15.0,1.0
76249,True,2.0,74201.0,11.0,1.0
76253,True,2.0,76249.0,2.0,1.0
76253,True,2.0,75997.0,8.0,1.0
76259,True,2.0,76003.0,8.0,1.0
76259,True,2.0,10723.0,16.0,1.0
76259,True,2.0,76243.0,4.0,1.0
76261,True,2.0,76253.0,3.0,1.0
76261,True,2.0,76259.0,1.0,1.0
76283,False,,,,
76289,True,2.0,10753.0,16.0,1.0
76303,True,2.0,68111.0,13.0,1.0
76333,True,2.0,75821.0,9.0,1.0
76333,True,2.0,68141.0,13.0,1.0
76343,False,,,,
76367,True,2.0,76303.0,6.0,1.0
76367,True,2.0,10831.0,16.0,1.0
76367,True,2.0,72271.0,12.0,1.0
76369,True,2.0,76367.0,1.0,1.0
76379,True,2.0,76123.0,8.0,1.0
76387,True,2.0,76379.0,3.0,1.0
76387,True,2.0,76259.0,7.0,1.0
76403,True,2.0,10867.0,16.0,1.0
76403,True,2.0,76147.0,8.0,1.0
76403,True,2.0,72307.0,12.0,1.0
76403,True,2.0,76387.0,4.0,1.0
76421,True,2.0,60037.0,14.0,1.0
76423,True,2.0,76421.0,1.0,1.0
76441,False,,,,
76463,True,2.0,72367.0,12.0,1.0
76463,True,2.0,76207.0,8.0,1.0
76471,True,2.0,76343.0,7.0,1.0
76471,True,2.0,76463.0,3.0,1.0
76471,True,2.0,68279.0,13.0,1.0
76481,False,,,,
